time,co,co2,hap_bat_v,p1,p2,sensor_id,topic,type
2017-05-14T20:28:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:27:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:26:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:25:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:24:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:23:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:22:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:21:44Z,0,0,4.22,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:20:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:19:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:18:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:17:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:16:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:15:40Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:14:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:13:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:12:43Z,0,0,4.22,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:11:38Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:10:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:09:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:08:40Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:07:40Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:06:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:05:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:04:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:03:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:02:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:01:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T20:00:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:59:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:58:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:57:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:56:44Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:55:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:54:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:53:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:52:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:51:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:50:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:49:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:48:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:47:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:46:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:45:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:44:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:43:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:42:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:41:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:40:38Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:39:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:38:43Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:37:39Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:36:40Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:35:39Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:34:40Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:33:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:32:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:31:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:30:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:30:20Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:28:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:27:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:26:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:25:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:24:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:23:42Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:23:22Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:21:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:20:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:19:40Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:19:21Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:17:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:16:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:15:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:14:43Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:14:22Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:12:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:11:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:10:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:09:39Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:08:41Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:08:20Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:06:38Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:05:38Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:05:18Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:03:44Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:03:23Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:01:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T19:00:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:59:38Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:58:40Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:57:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:56:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:55:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:54:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:53:41Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:52:43Z,0,0,4.26,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:52:25Z,0,0,4.26,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:51:24Z,0,0,4.26,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:50:22Z,0,0,4.26,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:49:22Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:49:02Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:48:03Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:45:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:44:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:43:38Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:42:40Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:42:21Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:41:21Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:39:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:38:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:37:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:36:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:35:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:34:39Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:33:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:33:18Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:31:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:30:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:29:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:28:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:27:42Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:27:21Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:25:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:24:47Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:23:39Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:22:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:21:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:20:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:19:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:18:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:17:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:16:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:15:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:14:41Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:13:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:12:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:11:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:10:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:09:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:08:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:07:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:06:38Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:05:44Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:05:20Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:03:40Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:03:21Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:01:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T18:00:40Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:59:42Z,0,0,4.26,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:59:20Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:58:59Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:56:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:55:37Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:55:18Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:53:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:52:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:51:42Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:51:21Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:49:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:48:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:47:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:46:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:45:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:44:40Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:44:19Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:42:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:41:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:40:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:39:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:38:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:37:38Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:36:42Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:35:38Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:34:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:33:44Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:33:22Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:31:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:30:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:29:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:28:42Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:27:43Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:27:22Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:26:22Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:24:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:23:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:22:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:21:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:20:40Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:19:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:18:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:17:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:16:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:15:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:14:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:13:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:12:41Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:11:38Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:10:39Z,0,0,4.23,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:09:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:08:38Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:07:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:06:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:05:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:04:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:03:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:02:38Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:01:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T17:00:38Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:59:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:58:38Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:58:19Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:56:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:55:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:54:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:53:37Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:53:18Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:51:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:50:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:49:38Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:48:41Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:47:40Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:46:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:45:41Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:44:43Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:43:40Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:42:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:41:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:40:42Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:39:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:38:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:37:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:36:39Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:35:41Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:35:18Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:33:41Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:32:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:31:38Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:30:38Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:30:17Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:28:39Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:27:42Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:26:41Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:25:44Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:24:41Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:23:41Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:22:42Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:21:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:20:38Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:20:19Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:18:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:17:38Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:17:17Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:15:38Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:15:18Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:13:41Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:12:42Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:11:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:10:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:09:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:08:38Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:08:16Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:06:39Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:05:38Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:04:43Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:03:40Z,0,0,4.24,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:02:40Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
2017-05-14T16:01:40Z,0,0,4.25,0,0,4825e0db406045ae,ITAY_HAP,hap_sum
